Anomalous,Cluster,Day,Month,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0,2,29,11,0.431221692,0.287023247,0.17274175,0.169063428,0.174625007,0.0,0.492767323,0.589555129,0.790202948,0.818606636,0.829592087,0.85604495,0.938752035,0.996746579,0.999817175,1.0,1.0,0.969990586,0.821892575,0.619136102,0.546068231,0.287481128,0.176398567
0,0,30,11,0.007726802,0.00395622,0.117964221,0.486632043,0.735118317,0.711916715,0.459377261,0.479483552,0.48334174,0.484312605,0.485116114,0.481468915,0.478864141,0.576781239,0.833820014,1.0,1.0,1.0,0.980685404,0.570707943,0.359925796,0.136526645,0.0
0,0,1,12,0.181270001,0.180707933,0.244705993,0.486880365,0.646671413,0.604734363,0.570648682,0.569275091,0.572166195,0.573590463,0.573488863,0.573830575,0.49245515,0.517484028,0.77651766,0.862288469,0.999820377,1.0,0.995433115,0.792901308,0.475355837,0.0,0.229025364
0,0,2,12,0.002527715,0.0,0.085691006,0.423607208,0.65765956,0.692013651,0.577682671,0.480607102,0.484429393,0.481831409,0.484982628,0.483389402,0.408549985,0.443031258,0.701721584,0.948907742,1.0,1.0,1.0,0.997380399,0.566894896,0.346267087,0.132860046
0,0,3,12,0.0,0.000383818,0.062074858,0.335533206,0.468188478,0.477180423,0.466613865,0.45898272,0.465017406,0.466989238,0.472999138,0.448767894,0.478067047,0.347974578,0.660122577,0.83137231,0.999531188,1.0,1.0,1.0,0.854863516,0.451493389,0.433977131
0,1,4,12,0.17381739,0.181255331,0.185593864,0.0,0.57146445,0.574918569,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.431221692,0.616012251,0.800999785,0.969009979,1.0,1.0,1.0,1.0,1.0,1.0
0,1,5,12,0.287481128,0.22614435,0.180863815,0.178029379,0.179974397,0.0,0.0,0.528368759,0.55620764,0.573388369,0.573990438,0.574416854,0.517718326,0.559963697,0.613123191,0.78530956,0.862443384,0.862443384,0.866829568,0.999291328,1.0,1.0,1.0
0,2,6,12,1.0,0.174960672,0.022507588,0.017911839,0.0,0.17645334,0.43640996,0.573830273,0.626768523,0.873637749,0.557023862,0.583264688,0.584930275,0.593013511,0.794113335,0.814905353,0.791406789,0.58809916,0.574383703,0.405134424,0.17645334,0.033570082,0.022998627
0,0,7,12,0.180301186,0.175991468,0.260860104,0.538078917,0.672187975,0.701125057,0.562145386,0.573037809,0.573830776,0.575896261,0.575526627,0.574552656,0.570759956,0.592624392,0.863046459,1.0,1.0,1.0,1.0,0.821686616,0.433281899,0.0,0.234530737
0,0,8,12,0.181079455,0.180724908,0.236479383,0.452477673,0.652752557,0.701562485,0.562148987,0.577057185,0.575177557,0.57171955,0.574642409,0.57382326,0.491406522,0.493457281,0.78444858,0.959848526,1.0,1.0,1.0,0.997033976,0.834264748,0.0,0.277692193
0,0,9,12,0.180492932,0.181066311,0.24375568,0.469892871,0.629016347,0.612023708,0.568377188,0.573549207,0.573960124,0.574159049,0.573256783,0.554597794,0.573735166,0.498562249,0.72205248,0.862443384,1.0,1.0,1.0,1.0,0.807220168,0.436337844,0.0
0,0,10,12,0.001551352,0.0,0.076573098,0.369235937,0.464180848,0.471777234,0.475626033,0.473426796,0.47795551,0.477668711,0.474061389,0.469165801,0.407443662,0.402512639,0.732091855,0.954233544,1.0,1.0,1.0,1.0,1.0,0.745180689,0.36404773
0,1,11,12,0.179993861,0.180580189,0.199750326,0.0,0.547940458,0.571892069,0.546669056,0.574863629,0.574863629,0.574863629,0.57367111,0.559867894,0.573092081,0.501058528,0.756719075,0.862639985,0.999828465,0.999828465,0.999828465,0.999828465,0.999828465,0.999828465,1.0
0,2,13,12,0.872043682,0.137719265,0.009863677,0.00395473,0.009171792,0.311672158,0.485892597,0.735896343,0.976246506,0.998386031,0.95613538,0.833530837,0.740852311,0.722211567,0.84027246,1.0,1.0,0.996609168,0.796838696,0.464094112,0.410009325,0.134601914,0.0
0,0,14,12,0.012112026,0.011577385,0.066134813,0.348204778,0.479329596,0.491295978,0.426465527,0.495742877,0.495742877,0.495742718,0.477893601,0.479842251,0.495742877,0.418840885,0.624031919,0.812127912,1.0,0.742033152,0.800396112,0.476203536,0.329521356,0.142530048,0.0
0,0,15,12,0.001250384,0.0,0.073323571,0.359190185,0.470409202,0.474476964,0.472001731,0.477576088,0.478333378,0.479178446,0.480153103,0.480981904,0.381309545,0.389065327,0.694903751,0.834855578,0.999885669,1.0,1.0,1.0,0.700160569,0.326386286,0.130671631
0,0,16,12,0.179440595,0.179911065,0.232203038,0.455561587,0.573697674,0.575351317,0.574338129,0.572581056,0.572937033,0.574886156,0.574213497,0.569469442,0.537211437,0.500096629,0.781951636,0.896435173,1.0,1.0,1.0,0.999992501,0.792106788,0.456842171,0.0
0,0,17,12,0.0,0.005323189,0.066814304,0.354941555,0.479094928,0.500189224,0.475129742,0.485185166,0.487421295,0.486576716,0.487096593,0.474333226,0.353402965,0.35729295,0.558980636,0.826944971,0.999552422,1.0,1.0,1.0,1.0,0.774700274,0.347457503
0,1,18,12,0.169596324,0.185681374,0.201246812,0.0,0.544127481,0.553027,0.570766507,0.567578085,0.565581364,0.565895855,0.558313652,0.572549609,0.0,0.441367323,0.740351733,0.857402266,0.999925612,1.0,1.0,1.0,1.0,1.0,1.0
0,1,19,12,0.30647939,0.08943448,0.001817056,0.0,0.003524506,0.131185772,0.312264518,0.460062366,0.484196215,0.484715318,0.484537436,0.48363993,0.418789119,0.446274859,0.487513775,0.803252909,0.832269502,0.832269502,0.848159336,1.0,1.0,1.0,1.0
0,2,20,12,1.0,0.301812595,0.190874507,0.187171409,0.185170139,0.301812595,0.489067326,0.597552476,0.754531487,0.754531487,0.754531487,0.734558183,0.605288338,0.7535567,0.82504482,0.872510702,0.826612008,0.754531487,0.605711736,0.503630601,0.0,0.301812595,0.192495345
0,0,21,12,0.178422724,0.176712949,0.249557177,0.486204636,0.575327431,0.616357347,0.562201487,0.574213456,0.580753869,0.711862753,0.785241322,0.7238439,0.571158631,0.736884704,0.862443384,0.998247243,1.0,1.0,0.999999285,0.782055688,0.551559446,0.504841447,0.0
0,0,22,12,0.179604574,0.179739672,0.225286435,0.450913783,0.612267942,0.71870282,0.578039722,0.63388788,0.71870282,0.591466288,0.592271193,0.572022326,0.571964013,0.623941455,0.854943174,1.0,1.0,1.0,1.0,0.989982917,0.733755674,0.462896292,0.0
0,0,23,12,0.172944334,0.177096724,0.240295916,0.466097287,0.575581117,0.664624632,0.621608102,0.71870282,0.747496632,0.789076113,0.861493668,0.801977222,0.573647331,0.628411751,0.862443384,1.0,0.99936019,0.920837058,0.862443384,0.742926269,0.53084779,0.484248125,0.0
0,2,27,12,0.438427666,0.269972832,0.17783178,0.17614986,0.164547363,0.276574125,0.448961625,0.551835116,0.580371415,0.710166035,0.718704038,0.718704038,0.724162787,0.812214021,0.929423241,0.999638126,1.0,0.994137252,0.762317272,0.730542558,0.494042065,0.0,0.287481615
0,0,28,12,0.181679775,0.182055419,0.177469081,0.163848908,0.0,0.578105934,0.578105934,0.548314219,0.558436092,0.575899195,0.577888728,0.576776512,0.579979689,0.576303932,0.765726059,0.977298856,1.0,0.812192088,0.757230089,0.59969902,0.510086732,0.578105934,0.289052967
0,0,29,12,0.168718969,0.176330196,0.212652062,0.0,0.494998615,0.562598581,0.573231338,0.57755568,0.572680401,0.570176814,0.579392214,0.615099347,0.565238971,0.730495798,0.885701437,1.0,1.0,1.0,1.0,0.989599965,0.774024777,0.523705439,0.484243816
0,0,30,12,0.163825947,0.182919273,0.176369442,0.165011474,0.0,0.556538295,0.574962256,0.574962256,0.557531517,0.57237914,0.575498449,0.574829245,0.574010596,0.573330991,0.75695291,0.862443384,0.976068331,0.997464172,1.0,1.0,0.853959909,0.563656956,0.494982234
